id,retweet_count,user_favourites_count,user_listed_count,user_friends_count,user_statuses_count,favorite_count
2,1,168,77,104,14444,1
2,0,37,18,108,6322,0
2,0,516,243,8607,287859,0
2,1,16,3322,35,488333,1
2,6,10,14,14,1209,0
2,0,67,0,7,68,0
2,0,67,0,7,68,1
2,0,0,23,4,11698,0
2,0,23127,921,1727,26093,1
2,0,73,26,2001,1699,0
2,0,1,120,8,45622,0
2,0,53,3,48,437,1
2,0,571,21,220,6177,1
2,0,1324,41,531,3102,1
2,1,91,6,489,738,0
2,0,16508,103,1075,21370,0
2,1,143,518,687,35033,1
2,0,0,139,6,621589,0
2,0,0,23,4,11698,0
2,0,0,7,10,242311,0
2,0,0,7,10,242311,0
2,0,0,5,9,264186,0
2,0,0,5,9,264186,0
2,0,0,69,40,432621,0
2,0,6108,78,1315,39970,1
2,0,1268,43,909,26240,0
2,0,0,823,0,514688,0
2,0,6108,78,1315,39970,0
2,62,193,0,170,407,0
2,0,15388,142,8,36716,1
2,0,0,147,0,760450,0
2,0,220,11,34,345,0
2,0,6108,78,1315,39970,0
2,0,479,1,54,200,0
2,0,994,172,2017,8144,1
2,0,0,23,4,11698,0
2,0,241,41,13619,6849,0
2,0,15388,142,8,36716,0
2,1,36682,260,2631,50726,7
2,0,14123,64,254,37617,0
2,16,60,0,128,243,0
2,0,479,1,54,200,0
2,16,917,1,93,26,0
2,21,220,10,575,4143,0
2,0,4462,56,8,11893,1
2,0,15388,142,8,36716,1
2,0,1099,8,160,1174,2
2,0,0,6,2,5963,0
2,0,168,77,104,14444,0
2,0,168,77,104,14444,0
2,0,168,77,104,14444,1
2,0,168,77,104,14444,1
2,0,6468,115,739,8430,6
2,0,516,243,8607,287859,0
2,0,1268,43,909,26240,0
2,0,0,104,8,5959,0
2,0,16,3322,35,488333,0
2,0,0,3,10,106330,0
2,0,0,33,1606,16718,0
2,0,1,92,3942,21112,0
2,0,1062,47,1789,1132,3
2,1,4085,32,55,4094,0
2,0,112,86,144,3614,0
2,1,2207,25,482,5952,0
2,16,4937,25,86,2036,0
2,0,224,46,761,3622,0
2,0,224,46,761,3622,0
2,1,168,77,104,14444,1
2,0,22,112,1455,230533,0
2,0,224,46,761,3622,1
2,0,59,51,516,11327,0
2,62,2994,46,281,8341,0
2,0,22,112,1455,230533,0
2,0,55,40,850,86184,0
2,3,3798,188,2547,10522,0
2,0,4462,56,8,11893,0
2,0,225,86,1436,1964,0
2,0,49,23,0,3887,0
2,0,33,76,44,60818,0
2,0,0,7,10,242311,0
2,0,0,5,9,264186,0
2,0,0,23,4,11698,0
2,0,443,18,123,3020,2
2,0,58,35,228,66885,0
2,8,1133,416,4253,38447,0
2,0,42,88,185,9667,0
2,8,25,76,1465,9027,0
2,8,36,14,1564,3226,0
2,8,2188,339,5076,44199,0
2,8,730,562,4756,35638,0
2,8,418,158,3401,15369,0
2,3,355,3,274,306,0
2,0,0,69,40,432621,0
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,182,447,2,129,792,0
2,0,0,823,0,514688,0
2,0,443,18,123,3020,2
2,0,25048,51,2381,15220,0
2,0,233,38,1915,53995,0
2,0,4,779,33,1016909,0
2,0,3797,3160,4330,17048,1
2,0,14967,261,91,23146,2
2,0,0,82,10,506399,0
2,0,0,198,11,1147435,0
2,0,0,198,11,1147435,0
2,0,0,15,36,153002,0
2,0,0,15,36,153002,0
2,0,0,117,56,394711,0
2,0,0,23,4,11698,0
2,0,1943,8,4,9969,0
2,3,11,244,918,54695,0
2,1,338,0,222,304,0
2,0,13,3,42,366,0
2,1,168,77,104,14444,1
2,0,90,777,546,10729,1
2,1,73,26,2001,1699,0
2,0,0,161,0,343003,0
2,0,0,183,8,1035365,0
2,3,7136,923,695,13706,5
2,0,0,183,8,1035365,0
2,1,840,9,1105,2247,0
2,62,89,1,149,117,0
2,1,2328,11,525,1438,1
2,0,0,199,9,397424,0
2,0,14,69,6,20296,0
2,0,517,0,288,78,0
2,0,77,35,1908,16790,0
2,0,15,413,4,725500,0
2,0,6,152,6291,13931,0
2,5,5203,12,499,2224,0
2,6,44,0,93,369,0
2,0,1943,8,4,9969,0
2,6,12480,30,26,6526,0
2,1,3553,442,3851,14973,0
2,6,622,0,126,556,0
2,0,0,23,4,11698,0
2,5,27,1,930,1742,0
2,5,46,4,4202,2786,0
2,0,0,113,38,38830,0
2,6,2555,10,225,1249,0
2,6,16536,844,765,30535,27
2,62,15040,7,491,1492,0
2,1,90,777,546,10729,1
2,8,17843,477,589,142036,0
2,0,281,5,1198,844,5
2,1,8044,740,4879,116764,0
2,0,42,88,185,9667,0
2,5,102071,416,1044,234235,0
2,5,12228,103,687,5794,15
2,39,521,1,206,1938,0
2,0,30,2,75,427,0
2,10,1753,33,866,8887,0
2,0,1,120,8,45622,0
2,0,0,23,4,11698,0
2,39,2276,53,99,9181,0
2,3,2276,53,99,9181,0
2,0,0,154,0,217155,0
2,0,0,154,0,217155,0
2,0,0,283,9,75101,0
2,0,0,1361,9,509135,0
2,0,0,7,14,118547,0
2,0,42,88,185,9667,0
2,0,1,120,8,45622,0
2,0,0,19,11,38218,0
2,0,0,69,40,432621,0
2,0,6,9,71,113425,0
2,0,9746,15,36,9575,0
2,0,267,1519,15370,82056,1
2,0,1,13,22,1987,0
2,0,0,7,14,118547,0
2,0,157,0,325,858,1
2,0,0,3,10,106330,0
2,0,0,3,13,160104,0
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,6,9,71,113425,0
2,0,42,88,185,9667,0
2,1,0,0,25,7,0
2,0,0,15,36,153002,0
2,0,40,400,10,20872,0
2,0,0,154,0,217155,1
2,1,16,3322,35,488333,1
2,1,599,355,641,254328,0
2,0,516,243,8607,287859,0
2,0,0,154,0,217155,0
2,1,16,3322,35,488333,1
2,0,526,46,2112,12164,0
2,0,22862,113,905,30490,3
2,1,639,0,329,724,0
2,0,0,9,53,13078,0
2,0,0,147,0,760450,0
2,1,12,35,579,2502,0
2,0,690,71,9,1905,0
2,0,0,137,10,731062,0
2,0,0,139,6,621589,0
2,0,0,823,0,514688,0
2,0,42,88,185,9667,0
2,0,0,7,14,118547,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,42,88,185,9667,0
2,0,0,111,7,63259,0
2,0,0,5,9,264186,0
2,0,0,7,10,242311,0
2,0,42,88,185,9667,0
2,0,1751,46,98,11339,0
2,0,182,439,63,48715,0
2,0,1,37,106,6590,0
2,0,1751,46,98,11339,0
2,0,38,23,199,145924,0
2,0,38,23,199,145924,0
2,0,0,139,6,621589,0
2,0,0,7,10,242311,0
2,0,0,5,9,264186,0
2,1,7,1,28,15,0
2,0,436,93,948,22027,0
2,0,7369,27,2383,43781,0
2,0,0,0,0,24,0
2,0,0,7,10,242311,0
2,1,14180,42,103,160304,0
2,1,14180,42,103,160304,0
2,1,0,3,10,106330,1
2,0,0,5,9,264186,0
2,0,1943,8,4,9969,0
2,1,14180,42,103,160304,0
2,0,436,93,948,22027,1
2,0,7369,27,2383,43781,0
2,1,36,95,428,53495,1
2,0,116,627,11,78028,1
2,0,14180,42,103,160304,0
2,1,14180,42,103,160304,0
2,1,14180,42,103,160304,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,42,88,185,9667,0
2,0,190,251,2487,70796,0
2,0,190,251,2487,70796,0
2,0,0,12,59,1705,0
2,1,0,0,10,12152,1
2,1,0,0,46,2794,1
2,0,0,147,0,760450,0
2,0,1943,8,4,9969,1
2,0,190,251,2487,70796,0
2,0,0,113,38,38830,0
2,0,22,14,10,1102,2
2,0,0,0,0,25,1
2,0,0,147,0,760450,0
2,0,767,325,75,7004,1
2,1,556,123,286,11105,1
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,6,340,4,311,797,0
2,0,10,0,27,64,0
2,0,425,1,391,405,0
2,0,0,21,0,11556,0
2,0,0,21,0,11556,0
2,0,0,7,14,118547,0
2,6,3920,2,377,22634,0
2,0,0,147,0,760450,0
2,0,581,36,490,1854,0
2,0,0,15,462,19277,0
2,0,0,0,0,22,0
2,0,581,36,490,1854,3
2,0,7,2,0,745,0
2,0,581,36,490,1854,0
2,0,581,36,490,1854,0
2,0,36,3,328,792,0
2,6,15266,39,967,4284,0
2,0,9962,356,250,69529,0
2,0,51,2,309,5907,0
2,0,956,63,29,5493,0
2,0,1609,25,906,1867,4
2,2,132,24,20,5548,0
2,2,82658,48,376,23926,0
2,6,8,63,159,948,0
2,6,5306,21,415,12052,0
2,2,326,3272,2082,24638,1
2,6,46,378,234,1084,6
2,0,1943,8,4,9969,0
2,0,0,199,9,397424,0
2,0,571,21,220,6177,1
2,0,0,5,9,264186,0
2,0,0,157,0,355407,0
2,0,0,7,10,242311,0
2,0,0,15,36,153002,0
2,0,0,82,10,506399,0
2,0,55,40,850,86184,0
2,0,0,147,0,760450,0
2,0,6108,78,1315,39970,0
2,0,241,41,13619,6849,0
2,0,241,41,13619,6849,0
2,0,26,24,117,7428,1
2,0,479,1,54,200,0
2,0,26,24,117,7428,0
2,0,0,147,0,760450,0
2,0,0,283,9,75101,0
2,0,0,15,36,153002,0
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,42,88,185,9667,0
2,0,0,2,71,300,2
2,0,0,111,7,63259,1
2,0,0,111,7,63259,1
2,0,1943,8,4,9969,0
2,0,26,24,117,7428,0
2,1,289,25,38,3828,0
2,0,289,25,38,3828,0
2,0,0,157,0,355407,0
2,0,0,0,0,22,0
2,0,0,69,40,432621,0
2,2,15339,11,93,4464,0
2,2,849,240,777,61366,11
2,0,5,0,85,56,1
2,0,5,0,85,56,0
2,0,123,30,68,2629,0
2,0,4,5,2981,1447,1
2,0,2506,22,142,1586,1
2,0,849,240,777,61366,1
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,849,240,777,61366,1
2,0,849,240,777,61366,0
2,0,849,240,777,61366,1
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,849,240,777,61366,0
2,0,9555,262,123,21164,4
2,0,420,12,88,1401,1
2,1,1454,18,212,3913,0
2,0,267,1519,15370,82056,0
2,0,0,147,0,760450,0
2,0,73,411,136,26230,0
2,0,49,4,124,14629,0
2,1,48,231,94,5758,1
2,0,13665,8,270,28052,0
2,2,13665,8,270,28052,0
2,2,564,1,222,573,0
2,2,5260,5321,1149,123608,2
2,28,89,25,1218,4576,0
2,0,601,24,442,9124,0
2,15,3872,2,442,7352,0
2,182,105,14,557,1085,0
2,0,6108,78,1315,39970,0
2,0,601,24,442,9124,0
2,0,0,3,10,106330,0
2,182,3117,8,168,1601,0
2,0,37,18,108,6322,0
2,9,65,0,20,69,0
2,0,6108,78,1315,39970,0
2,0,40,400,10,20872,0
2,15,51,2,577,147,0
2,5,352,14,112,313,0
2,182,18234,13,434,34156,0
2,15,10,0,22,11,0
2,10,78,14,628,949,0
2,28,78,14,628,949,0
2,1,1062,47,1789,1132,0
2,5,7210,1,180,5459,0
2,0,64,37,103,5975,1
2,0,1753,81,2847,20427,0
2,182,1428,8,269,2562,0
2,1,339,24,381,442,0
2,0,1943,8,4,9969,0
2,0,516,243,8607,287859,0
2,1,12908,220,2375,26064,0
2,0,2647,64,435,6282,0
2,0,16,3322,35,488333,0
2,0,0,147,0,760450,0
2,0,0,147,0,760450,0
2,0,0,180,6,396922,0
2,0,16,3322,35,488333,0
2,0,3138,17,704,3870,0
2,1,1721,6,1617,4526,0
2,0,37,18,108,6322,0
2,0,3181,40,133,2581,0
2,1,1943,8,4,9969,0
2,0,3888,564,9,770,0
2,0,49,4,124,14629,0
2,0,1689,307,702,51314,0
2,0,0,161,0,343003,0
2,2,1554,54,136,26891,0
2,0,0,7,14,118547,0
2,0,9,1,21,1042,1
2,0,0,132,36,12818,0
2,0,267,1519,15370,82056,0
2,0,0,132,36,12818,0
2,2,3307,30,323,5180,0
2,0,1943,8,4,9969,0
2,15,160,0,82,132,0
2,39,807,79,343,74266,0
2,0,6108,78,1315,39970,0
2,0,6108,78,1315,39970,0
2,0,2856,31,177,14040,0
2,39,5845,1802,3901,996,0
2,0,17891,109,129,23910,0
2,19,5845,1802,3901,996,0
2,0,0,161,0,354021,0
2,28,2,1,75,229,0
2,0,0,169,5,223639,0
2,0,601,24,442,9124,0
2,0,7733,70,121,15581,0
2,0,0,3,13,160104,0
2,2,326,52,612,6022,0
2,2,143,100,1356,6832,1
2,0,51,2,309,5907,1
2,4,46601,7159,11442,241339,0
2,0,0,1,0,113,0
2,4,25086,70,5000,11340,0
2,0,1429,211,672,7278,0
2,0,0,161,0,343003,0
2,0,678,157,4888,24100,0
2,0,1943,8,4,9969,0
2,4,16440,9,692,14688,0
2,15,801,1,129,194,0
2,28,801,1,129,194,0
2,4,5260,5321,1149,123608,3
2,0,0,69,40,432621,0
2,0,95659,653,992,45100,0
2,0,3793,4,198,2959,0
2,2,2002,1,38,467,0
2,0,1753,81,2847,20427,0
2,1,46601,7159,11442,241339,0
2,1,542,63,2229,44799,0
2,0,30,1112,3482,263562,0
2,0,389,66,276,1832,0
2,0,0,157,0,355407,0
2,0,511,9,779,1466,1
2,1,5260,5321,1149,123608,0
2,0,3681,94,364,7369,1
2,0,0,7,14,118547,0
2,25,91,6,489,738,0
2,1,522,5,540,2153,0
2,0,9325,508,66210,347447,2
2,2,13,53,78,16246,0
2,2,564,1,222,573,0
2,0,832,5,3512,4397,1
2,0,0,419,2141,530236,1
2,0,10,12,103,65821,1
2,2,2301,9889,1777,132212,2
2,1,3246,6,4973,9022,0
2,1,22461,251,2400,9860,1
2,0,144,155,80,7315,2
2,2,4284,108,701,9839,0
2,28,3828,27,104,1992,0
2,62,193,0,170,407,0
2,2,564,1,222,573,0
2,2,671,416,41,14534,3
2,0,0,27,194,25931,0
2,0,516,243,8607,287859,0
2,28,755,62,2113,2907,0
2,0,11,110,26,55258,0
2,1,4284,108,701,9839,0
2,0,16,3322,35,488333,0
2,0,0,7,10,242311,0
2,0,6108,78,1315,39970,0
2,0,0,5,9,264186,0
2,0,0,69,40,432621,0
2,0,241,41,13619,6849,0
2,15,898,9,210,4613,0
2,0,7252,3,301,1265,0
2,0,7252,3,301,1265,2
2,0,6108,78,1315,39970,0
2,0,32,4,38,244,1
2,2,8165,118,2505,39748,0
2,2,112,74,95,5740,5
2,0,548,60,203,3122,2
2,2,4219,55,218,5259,0
2,0,0,154,0,217155,0
2,0,0,1361,9,509135,0
2,68,649,61,334,1049,0
2,0,0,180,6,396922,0
2,25,7813,6,216,1919,0
2,5,25867,346,4999,90185,0
2,2,43,281,391,13654,2
2,0,1943,8,4,9969,0
2,0,0,199,9,397424,0
2,0,516,243,8607,287859,0
2,5,5551,271,12612,180021,0
2,0,16,3322,35,488333,0
2,9,1554,54,136,26891,0
2,0,1943,8,4,9969,0
2,0,0,26,0,22643,0
2,0,6,0,20,44,0
2,0,55,40,850,86184,0
2,0,2,1,123,137,0
2,0,0,161,0,343003,0
2,1,43,281,391,13654,3
2,0,0,26,0,22643,0
2,0,1753,81,2847,20427,0
2,0,9,1,21,1042,2
2,0,0,157,0,355407,0
2,1,2586,65,1088,3194,0
2,0,169,284,4100,17046,1
2,0,37,18,108,6322,0
2,0,601,24,442,9124,0
2,2,34515,813,7350,53842,0
2,0,601,24,442,9124,0
2,0,10209,99,2115,8342,6
2,2,12475,177,4709,45941,0
2,0,6,17,2,2902,0
2,0,4986,50,336,16972,0
2,0,9,1,21,1042,0
2,0,0,7,14,118547,0
2,0,0,7,14,118547,0
2,0,0,139,6,621589,0
2,0,9,1,21,1042,0
2,5,9,2,207,3377,0
2,0,0,147,0,760450,0
2,4,4877,42,1178,18214,0
2,9,1306,2,312,6114,0
2,0,0,1,0,113,0
2,1,1049,28,5203,418,0
2,0,1049,28,5203,418,0
2,0,5,470,24377,276017,0
2,2,0,6909,419,129623,4
2,0,8,1,231,26,2
2,0,30,1112,3482,263562,0
2,1,4777,128,296,3121,1
2,0,350,17,436,263,2
2,3,21,1,89,259,0
2,0,1943,8,4,9969,0
2,0,30,1112,3482,263562,0
2,2,29,1,94,181,0
2,0,0,169,5,223639,0
2,5,46601,7159,11442,241339,0
2,0,4185,38,1387,25074,1
2,0,1,223,3918,116342,0
2,0,1,601,18224,197727,0
2,0,84,286,120,3755,0
2,0,516,243,8607,287859,0
2,4,18,1,42,369,0
2,2,8478,33,512,8709,0
2,3,374,23,333,14033,0
2,1,322,1628,482,29663,0
2,5,8592,147,1157,36862,0
2,4,716,9,101,1122,0
2,4,260,1,565,303,0
2,5,5260,5321,1149,123608,0
2,1,15,765,1606,16363,1
2,0,16,3322,35,488333,0
2,4,170,99,75,7475,4
2,2,4178,40,1083,14122,2
2,0,0,77,536,5156,1
2,17,12,0,384,401,0
2,0,4378,209,163,10024,0
2,0,3749,188,144,24138,1
2,0,9325,508,66210,347447,0
2,2,4378,209,163,10024,2
2,0,9,1,21,1042,0
2,0,4986,50,336,16972,0
2,0,1284,156,29,17551,2
2,0,0,419,2141,530236,0
2,0,0,419,2141,530236,0
2,0,8180,5,208,11791,0
2,0,4378,209,163,10024,0
2,0,4986,50,336,16972,0
2,1,7894,43,216,15474,0
2,3,118,4,371,11699,0
2,3,2301,9889,1777,132212,2
2,0,1753,81,2847,20427,0
2,0,0,69,40,432621,0
2,0,9325,508,66210,347447,0
2,0,2301,9889,1777,132212,0
2,62,2994,46,281,8342,0
2,0,238,150,931,6071,0
2,5,10,2,148,462,2
2,0,0,93,684,25646,0
2,0,0,5,9,264186,0
2,0,0,180,6,396922,0
2,0,26,116,1,191165,0
2,0,66,284,136,33016,0
2,9,83710,236,5000,224806,0
2,0,0,199,9,397424,0
2,1,58,309,778,11414,2
2,1,30,1112,3482,263562,1
2,0,4986,50,336,16972,0
2,28,0,315,1877,7323,0
2,17,944,4,1961,771,0
2,0,0,4,51,3593,0
2,0,0,169,5,223639,0
2,0,816,57,103,4417,1
2,5,50,0,22,49,0
2,10,50,0,22,49,0
2,0,516,243,8607,287859,0
2,10,140307,339,2791,108736,0
2,0,9,1,21,1042,0
2,0,9,1,21,1042,0
2,0,27,2,134,136,0
2,0,9,1,21,1042,0
2,1,8592,147,1157,36862,0
2,0,0,154,0,217155,0
2,1,16,3322,35,488333,0
2,0,122,10,94,2844,0
2,5,74,1,447,52,0
2,0,12469,1087,278,80334,0
2,0,9325,508,66210,347447,0
2,0,26,116,1,191165,0
2,5,0,7,19,3070,0
2,15,76,6,234,1483,0
2,0,49,4,124,14629,0
2,0,582,22,238,5293,1
2,0,1689,307,702,51314,0
2,0,10,3,7,1048,0
2,0,1753,81,2847,20427,0
2,28,2036,1,285,828,0
2,0,678,157,4888,24100,0
2,5,41,16,570,5979,0
2,0,0,199,9,397424,0
2,0,0,419,2141,530236,0
2,0,42,88,185,9667,0
2,5,2301,9889,1777,132212,5
2,1,74,1,447,52,0
2,15,78,14,628,949,0
2,0,699,287,114,10404,1
2,28,1712,47,2403,3758,0
2,0,86,59,1400,3508,0
2,1,182,53,167,3305,0
2,0,678,157,4888,24100,0
2,9,27429,0,55,9951,0
2,0,0,180,6,396922,0
2,0,678,157,4888,24100,0
2,0,22,112,1455,230533,0
2,0,1225,4,1477,4595,0
2,0,5985,78,303,5105,3
2,0,1139,11,143,3328,0
2,2,0,40,1314,10666,0
2,2,7,80,1594,10417,0
2,10,3251,27,2100,7626,0
2,9,16022,1,3633,14590,0
2,0,5,470,24377,276017,0
2,0,1,69,5861,3204,0
2,2,2742,2285,1645,124011,2
2,9,1964,685,1401,11917,0
2,0,22,112,1455,230533,0
2,0,289,284,708,30958,1
2,9,0,6909,419,129623,5
2,182,447,2,129,792,0
2,1,51,2,309,5907,0
2,17,102071,416,1044,234235,0
2,0,855,88,497,4296,0
2,5,10029,5,359,6557,0
2,0,516,243,8607,287859,0
2,0,22,112,1455,230533,0
2,10,10029,5,359,6557,0
2,0,16,3322,35,488333,0
2,1,16495,414,824,39825,0
2,1,3935,432,3147,20231,0
2,28,1291,0,219,535,0
2,4,358,4,125,233,0
2,0,646,125,1553,12866,0
2,0,7,144,265,204067,0
2,0,1753,81,2847,20427,0
2,0,1133,427,1712,34815,0
2,10,317,145,495,3271,0
2,1,5346,171,139,43488,0
2,0,8478,33,512,8709,0
2,0,11,110,26,55258,0
2,0,2742,2285,1645,124011,0
2,0,9235,62,4748,5203,1
2,28,2399,26,646,9998,0
2,4,3166,296,970,13112,18
2,15,169971,626,25186,16949,0
2,0,0,26,0,22643,0
2,1,5284,42,834,17516,0
2,15,5005,0,282,1880,0
2,0,2051,13,690,8413,0
2,0,0,26,0,22643,0
2,28,19219,0,289,5252,0
2,15,36,1,52,244,0
2,0,678,157,4888,24100,0
2,1,28331,43,38,14988,0
2,0,5,148,1219,26666,0
2,28,598,1,168,45,0
2,0,1943,8,4,9969,0
2,0,3796,14,175,6481,0
2,0,0,161,0,343003,0
2,0,11,320,119,45965,0
2,0,1225,4,1477,4595,0
2,0,9962,356,250,69529,0
2,0,9962,356,250,69529,0
2,0,9962,356,250,69529,0
2,0,0,26,0,22643,0
2,0,0,199,9,397424,0
2,15,106,2,14,556,0
2,1,4779,100,864,8618,12
2,1,186,82,2327,88475,0
2,1,186,82,2327,88475,0
2,0,0,199,9,397424,0
2,5,86,140,1602,21707,0
2,0,0,154,0,217155,1
2,1,0,1361,9,509135,0
2,10,86,140,1602,21707,0
2,0,3057,23,586,12414,0
2,0,69,340,437,266552,0
2,28,42694,159,2087,107220,0
2,28,7720,2,280,8755,0
2,0,0,161,0,343003,0
2,0,0,161,0,343003,0
2,0,49,47,1144,21423,0
2,28,30,710,65,386,0
2,0,1753,81,2847,20427,0
2,0,3774,36,430,11308,0
2,10,1371,7,1081,1000,0
2,28,607,4216,6310,13243,65
2,1,4,55,85,5018,2
2,0,0,26,0,22643,0
2,0,5,148,1219,26666,0
2,1,0,26,0,22643,0
2,0,0,154,0,217155,0
2,1,0,1361,9,509135,0
2,0,19,26,393,6147,0
2,5,7058,130,712,103299,0
2,0,49,47,1144,21423,0
2,0,4779,100,864,8618,2
2,0,102,24,389,215,0
2,15,0,5,23,1537,0
2,1,17891,109,129,23910,7
2,5,15,765,1606,16363,8
2,15,2828,34,91,5657,0
2,10,4779,100,864,8618,0
2,0,4779,100,864,8618,0
2,10,15,765,1606,16363,20
2,0,22583,1,342,13930,0
2,15,607,4216,6310,13243,67
2,0,5,148,1219,26666,0
2,0,4779,100,864,8618,0
2,0,114,124,833,5808,0
2,0,601,24,442,9124,0
2,0,46,122,440,4679,0
2,0,4779,100,864,8618,0
2,1,3651,58,1469,1979,0
2,2,0,40,1314,10666,0
2,2,7,80,1594,10417,0
2,0,601,24,442,9124,0
2,0,601,24,442,9124,0
2,0,601,24,442,9124,0
2,17,832,5,3512,4397,0
2,0,601,24,442,9124,0
2,2,2742,2285,1645,124011,1
2,1,51,2,309,5907,1
2,62,89,1,149,117,0
2,0,601,24,442,9124,0
2,0,0,180,6,396922,1
2,0,164,83,22816,13648,0
2,0,68,120,3832,98889,0
2,0,1753,81,2847,20427,0
2,0,0,199,9,397424,0
2,0,0,157,0,355407,0
2,0,0,157,0,355407,0
2,0,1943,8,4,9969,0
2,0,13,202,116,22936,0
2,0,5773,209,112,6177,0
2,9,0,90,1969,14406,0
2,68,480,89,383,22511,0
2,0,3870,4,135,800,0
2,0,1,22,26,12398,0
2,0,37,18,108,6322,0
2,0,43039,265,40,53090,1
2,17,8,16,323,3093,0
2,25,6413,43,584,7560,0
2,0,15,10,184,531,0
2,0,0,3,13,160104,0
2,0,0,69,40,432621,0
2,0,6,9,71,113425,0
2,0,0,139,6,621589,0
2,0,516,243,8607,287859,0
2,0,0,823,0,514688,0
2,0,1943,8,4,9969,0
2,1,16,3322,35,488333,1
2,62,15040,7,491,1492,0
2,25,4010,49,697,25337,0
2,25,99,2,1224,141,0
2,0,42,88,185,9667,0
2,19,78402,320,2820,81715,0
2,25,908,59,365,16390,0
2,25,25693,105,685,129320,0
2,25,32853,483,2279,89529,0
2,9,0,142,1939,21792,0
2,0,0,161,0,354021,0
2,0,0,180,6,396922,0
2,0,1,120,8,45622,0
2,0,122,0,109,4531,0
2,25,237,2,38,593,0
2,25,242,1,164,304,0
2,25,828,42,507,46746,0
2,25,4637,26,2321,3750,0
2,25,9633,9,679,3989,0
2,25,1351,1,164,739,0
2,25,16488,0,801,9693,0
2,25,1488,2,2000,506,0
2,25,27033,8495,126249,57722,33
2,3,8908,95,39,17586,0
2,0,164,83,22816,13648,0
2,0,55,40,850,86184,0
2,0,1198,167,7800,24907,0
2,0,4608,119,151,17364,0
2,0,0,0,4,2400,1
2,0,1,0,10,2404,1
2,0,0,75,6,8075,1
2,0,2,58,11,8250,1
2,0,1,0,10,2408,1
2,0,1,50,10,8076,1
2,0,4,76,6,8665,1
2,0,1,61,10,8264,1
2,0,1,78,7,8169,1
2,0,1,52,9,8071,1
2,0,1,0,7,2404,1
2,0,3980,496,27136,10338,2
2,0,5378,754,46720,10941,1
2,0,42,88,185,9667,0
2,3,730,127,506,7109,0
2,0,0,7,14,118547,0
2,0,32,5,98,373,0
2,0,421,7,625,745,0
2,0,42,88,185,9667,0
2,11,992,1,625,2454,0
2,0,526,46,2112,12164,0
2,11,46,4,4202,2786,0
2,11,883,13,4307,6681,0
2,11,85,2,1906,2851,0
2,11,66,10,3162,3401,0
2,11,27,1,930,1742,0
2,11,8,1,562,12081,0
2,11,98,42,1300,361,0
2,11,1650,3,155,8046,0
2,11,23653,4,459,10215,0
2,11,31918,1024,4978,81727,14
2,0,1183,110,635,29389,1
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,0,69,40,432621,0
2,0,6,9,71,113425,0
2,0,0,69,40,432621,0
2,0,0,0,221,33,0
2,0,0,0,221,33,1
2,0,42,88,185,9667,0
2,0,0,15,36,153002,0
2,0,38,23,199,145924,0
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,42,88,185,9667,0
2,2,5766,15,993,14361,0
2,2,12983,2,91,891,0
2,2,4,1,2,679,2
2,0,8436,14,121,5943,0
2,0,192,102,1115,12395,0
2,0,0,111,7,63259,0
2,0,0,111,7,63259,0
2,0,0,111,7,63259,0
2,0,0,111,7,63259,0
2,0,0,3,13,160104,0
2,0,0,7,10,242311,0
2,0,0,5,9,264186,0
2,0,6,9,71,113425,0
2,1,4,0,20,116,0
2,3,2354,1,409,2278,0
2,3,3800,1152,6115,153869,0
2,0,0,1,30,550,1
2,0,0,0,30,550,1
2,0,2786,38,312,9286,1
2,1,1911,131,110,10360,2
2,0,1,11,149,1473,4
2,0,3,16,6,5414,0
2,0,955,1,64,2251,1
2,0,42,88,185,9667,0
2,0,0,3,1243,631,1
2,0,29,5,139,1011,0
2,0,0,3,10,106330,0
2,3,0,7,10,242311,3
2,0,0,5,9,264186,0
2,0,0,3,71,583,0
2,0,0,147,0,760466,0
2,0,2931,23,339,692,1
2,1,84,0,172,106,0
2,1,225,42,3044,1543,0
2,0,2891,111,2275,5368,3
2,0,0,0,0,23,0
2,0,152,0,57,182,0
2,1,7,0,24,18,0
2,0,583,4,88,981,0
2,0,11201,59,1529,21467,0
2,0,0,0,0,23,0
2,0,17,76,6,10727,0
2,5,28146,809,75,35367,0
2,5,27547,596,6463,30655,0
2,0,780,4,285,1284,3
2,0,42,1,28,593,0
2,0,261,138,2496,133940,0
2,0,19,0,93,39,0
2,5,3,0,9,20,0
